,Date,User,Tweet
4628,2022-02-17 03:28:38+00:00,alpedrassi,Acabei de ver S01 | E03 of Love is Blind: Japan! #loveisblindjapan  https://t.co/cowOrOnPMn #tvtime https://t.co/d6uJDgTtRl
4629,2022-02-17 03:27:50+00:00,QueenofBasPays,"It’s one thing to accommodate someone asking you to clean after yourself - that’s a hygiene thing.

It’s another thing to tell someone to change the way they speak.

You would think that’d be obvious to the doctor, the hygienic aspect.

#LoveIsBlindJapan"
4630,2022-02-17 03:25:37+00:00,QueenofBasPays,"“….and I’m okay with that,”

“I know and that’s part of the problem.” 

#LoveIsBlindJapan https://t.co/1EKXzWGHMm"
4631,2022-02-17 03:24:18+00:00,katedesu47,Omg I love Midori’s mom! Is she looking to adopt adults? Lol #LoveIsBlindJapan
4632,2022-02-17 03:23:11+00:00,QueenofBasPays,"Not this video in Kenya. 🙃🙃🙃

#LoveIsBlindJapan"
4633,2022-02-17 03:20:10+00:00,tinkerbri1212,Mizuki’s just digging his own grave at this point… #LoveIsBlindJapan
4634,2022-02-17 03:19:27+00:00,QueenofBasPays,"Bruh, what flab? #loveisblindjapan"
4635,2022-02-17 03:16:42+00:00,4M4TH13U,"Shuntaro should just leave Ayano at this point. She can't give him what he's looking for, i.e. an actual romantic partner. She'll fill the role as wife but she refuses to drop the facade and be real even with him. She aint it #LoveIsBlindJapan"
4636,2022-02-17 03:15:11+00:00,4M4TH13U,"The Wataru/Shuntaro &amp; Midori/Ayano side by side convos are so good. W knows M is just not that into him. S knows A is avoiding him but doesn't understand why (and even if he did, I don't think he'd be cool w/ her need to keep mystery in marriage) #LoveIsBlindJapan"
4637,2022-02-17 03:13:33+00:00,so_nhadora,"Xiiii ... Senti umas olhadas entre Midori e  Ryotaro quando se viram. Acho que ele faz o tipo dela. 

A atual noiva, Motomi, jogou logo uma direta para a coleguinha ... 🗣️🗣️🗣️

#CasamentoAsCegasJapao #LoveIsBlind #LoveIsBlindJapan #casamentoascegas https://t.co/VqqH84285y"
4638,2022-02-17 03:13:20+00:00,akane_can1106,#LoveIsBlindJapan 見始めた🥰
4639,2022-02-17 03:12:37+00:00,LainaxBaina,My coworker told me that  #LoveIsBlindJapan is really good so let me tune in!
4640,2022-02-17 03:10:26+00:00,Tango6ix,#LoveIsBlindJapan 🤣 Mizuki coming on the show as a restauranteur but is actually: https://t.co/R2cJr9Ykvz
4641,2022-02-17 03:07:57+00:00,mariitwita,HERE WE GO AGAIN! ?? Acabei de assistir o S01 | E08 of Love is Blind: Japan! #loveisblindjapan ? https://t.co/9VbIAwvZGa #tvtime https://t.co/l5xhLbmkhM
4642,2022-02-17 03:04:47+00:00,LADYREDSKINS81,I’m digging #LoveIsBlindJapan Seems more genuine🍿🍷 https://t.co/bdnpbrR4tC
4643,2022-02-17 03:01:46+00:00,QueenofBasPays,Why weren’t the other two couples at the big meeting? #loveisblindjapan
4644,2022-02-17 03:01:18+00:00,4M4TH13U,thank god Minami and Mori ended shit cuz I stand by Mori was too weak to be with her. He needed her to minimize herself to be with him and that was never gonna work out #LoveIsBlindJapan
4645,2022-02-17 02:51:49+00:00,xcvx_x,"Mizuki’s uncertainty and his lack of authenticity is so.. I feel bad because it makes Priya look dumb when they’re with other people, because she’s always finding out new things about him in a public setting.. can’t he gather his thoughts and be seious PLEASE??
#LoveIsBlindJapan"
4646,2022-02-17 02:47:57+00:00,4M4TH13U,"Priya's friends were giving A1 advice and looked great doing it. I'd watch a show about Priya and her friends, tbh #LoveIsBlindJapan"
4647,2022-02-17 02:47:46+00:00,okeikop,"うわー😂完全にみあやまりー。
ミナミちゃん重いわー😂
暗いわー。
#LoveIsBlindJapan"
4648,2022-02-17 02:46:56+00:00,okeikop,"意外にミドリちゃんとワタル氏が一番しっくりきてるw
#LoveIsBlindJapan"
4649,2022-02-17 02:44:00+00:00,4M4TH13U,"Oh these poor couples. Not only do they have to decide whether or not to marry a person they JUST met, they have to live with them during a pandemic. 

Even couples that LIKE each other cracked during the pandemic. yikes yikes yikes #LoveIsBlindJapan"
4650,2022-02-17 02:39:52+00:00,isapest,Parece que nenhum casal vai ficar junto no #LoveIsBlindJapan
4651,2022-02-17 02:37:43+00:00,tinkerbri1212,"“I know it’s not the happy ending we hoped for, but you’re brought out the best in me.” #loveisblindjapan https://t.co/rrLX18Ezn8"
4652,2022-02-17 02:35:35+00:00,4M4TH13U,"Ayano....girl, you can't just DISAPPEAR for 2 days telling Shuntaro you're walking the dog (???) and then show up without comment. He's upset and you're in la la land #LoveIsBlindJapan"
4653,2022-02-17 02:33:24+00:00,xcvx_x,"not Midori hoping that her mom would dislike Wataru, so she could have an excuse to not go through with the marriage 💀
if she’s overthinking that much, maybe she should just be honest with him and stop avoiding the inevitable.. #LoveIsBlindJapan"
4654,2022-02-17 02:32:09+00:00,4M4TH13U,"ok but see, even if Mori has a point, if you feel like just being yourself is hurtful to your partner to the point that you are crying, maybe it's time to just....hang it up, flat screen #LoveIsBlindJapan"
4655,2022-02-17 02:24:33+00:00,MomoDaWriter,Hide for next season please. That is all i ask for as an ainori superfan #LoveIsBlindJapan
4656,2022-02-17 02:23:07+00:00,MomoDaWriter,I legit screamed cause hide from ainori love wagon is on love is blind . When i heard about the kenya connection i immediately thought of hide. Omgosh #ainorilovewagon #LoveIsBlindJapan https://t.co/eWYo3Bu2KS
4657,2022-02-17 02:22:59+00:00,moguchann2,#LoveIsBlindJapan bruh im so disappointed in odachi like tf
4658,2022-02-17 02:18:08+00:00,mariitwita,HERE WE GO AGAIN! ?? Acabei de assistir o S01 | E07 of Love is Blind: Japan! #loveisblindjapan ? https://t.co/VjQC77yOor #tvtime https://t.co/S5Dpj03zg2
4659,2022-02-17 02:17:21+00:00,K8te_s,英語のコメントでなんでドア開けておかないの？というの見たけど、日本だから（笑）という答えしかなくて。ワタルさんは荷物も持つし、ドアも開けてるし、さすがとしか。 #LoveIsBlindJapan
4660,2022-02-17 02:11:51+00:00,BenneCMO,The little bridge and decorations make the first meeting so cute. #loveisblindjapan
4661,2022-02-17 02:04:52+00:00,QueenofBasPays,"I don’t know why they let young 20 somethings compete anyway. 

The PF cortex is done maturing at 25. Why are you including 23 yo in a hyperconcentrated speed dating show? #loveisblindjapan 

Especially when apparently the average female age is much higher?"
4662,2022-02-17 02:01:43+00:00,QueenofBasPays,Not Yudai lying about his readiness for kids!  😭😭😭 #loveisblindjapan
4663,2022-02-17 02:01:23+00:00,so_nhadora,"Ela é uma das mais legais. Queria ser amiga 😊

#LoveIsBlindJapan #LoveIsBlind https://t.co/SeYoFa8oad"
4664,2022-02-17 01:58:50+00:00,so_nhadora,e vamos de #LoveIsBlindJapan  ...
4665,2022-02-17 01:58:03+00:00,dubu_soop,this progression 🥺 ryotaro would do anything for motomi #LoveIsBlindJapan https://t.co/v2yxbVz7Q7
4666,2022-02-17 01:57:40+00:00,exodusol,"únicos casais que espero que dê certo é Midori e Wataru, e Ryotaro e Motomi, sendo que esse último tem chances de não ir pra frente... #LoveIsBlindJapan #CasamentoAsCegasJapao"
4667,2022-02-17 01:56:31+00:00,exodusol,"E não vejo a hora da Priya terminar logo com o Mizuki, esse cara não é futuro amiga!!! #LoveIsBlindJapan #CasamentoAsCegasJapao"
4668,2022-02-17 01:54:56+00:00,dubu_soop,"I’m so invested now, my stomach is in knots - feels torturous to make us wait a whole week 😩 #LoveIsBlindJapan https://t.co/S3DIsWwYi4"
4669,2022-02-17 01:54:45+00:00,exodusol,"E mano, qual é a da Ayano? DO NADA FOI EMBORA SEM NEM EXPLICAR! #LoveIsBlindJapan #CasamentoAsCegasJapao"
4670,2022-02-17 01:51:59+00:00,jendluna1,#LoveIsBlindJapan let's see🤔
4671,2022-02-17 01:51:23+00:00,exodusol,"Não gosto do casal Mori e Minami, acho tóxico #LoveIsBlindJapan #CasamentoAsCegasJapao"
4672,2022-02-17 01:49:06+00:00,dubu_soop,the way I GASPED when I saw ryotaro’s hair 🥺 he did it for her and for her family #LoveIsBlindJapan https://t.co/4RrxxWEltD
4673,2022-02-17 01:45:45+00:00,dubu_soop,thank goodness priya got out of there 😬 #LoveIsBlindJapan
4674,2022-02-17 01:44:23+00:00,dubu_soop,motomi in the dress! 💖💖💖 #LoveIsBlindJapan https://t.co/1jH0LzAqwP
4675,2022-02-17 01:42:06+00:00,moru7590,"オダッチはこれではないよね…？壊れたファービー説ほんとすき。😂
#ラブイズブラインド
#LoveIsBlindJapan https://t.co/wMROudzvKW"
4676,2022-02-17 01:40:13+00:00,QueenofBasPays,"Why is Odacchi, the comedian, suddenly quiet? #loveisblindjapan"
4677,2022-02-17 01:39:51+00:00,melissaaaPJ,mizaki is a restauranteur therefore i’m the queen of england   #LoveIsBlindJapan
4678,2022-02-17 01:37:17+00:00,IslandersUnite,He’s really blaming her for not speaking up when he created an environment that made it hard to speak up. Now he’s crying… wrap it up 🤧 #LoveIsBlindJapan
4679,2022-02-17 01:35:50+00:00,dubu_soop,"misaki has zero listening skills, literally just dismissing everything she’s saying 🙄 #LoveIsBlindJapan"
4680,2022-02-17 01:34:59+00:00,mariitwita,HERE WE GO AGAIN! ?? Acabei de assistir o S01 | E06 of Love is Blind: Japan! #loveisblindjapan ? https://t.co/iJGpdO7nWy #tvtime https://t.co/dgkCQbEDrs
4681,2022-02-17 01:32:15+00:00,IslandersUnite,"Wow to those of you who clocked Yudai in the pods, I applaud you! #LoveIsBlindJapan"
4682,2022-02-17 01:31:30+00:00,Very_NESSAsary,Lolol she called her daughter arrogant #LoveIsBlindJapan
4683,2022-02-17 01:30:19+00:00,dubu_soop,midori really thought her mom would confirm her doubts but she’s just like “what are you waiting for?” 😂 #LoveIsBlindJapan
4684,2022-02-17 01:26:50+00:00,dubu_soop,how could her parents not love ryotaro 🥺 I hope it goes well #LoveIsBlindJapan
4685,2022-02-17 01:25:30+00:00,bbbbemo_,『ラブ・イズ・ブラインド JAPAN』リョウタロウ優しくて好きだけど金髪は職業柄ってそこまでお固い親に挨拶行くなら一日だけでもモトミの気持ち汲んであげて…不安を少しでも取り除いてあげて…そこ自分貫かなくても良いと思うよ…と思ってたら！👏でも髭はそのままかーい😂#LoveIsBlindJapan #Netflix
4686,2022-02-17 01:25:07+00:00,bbbbemo_,『ラブ・イズ・ブラインド JAPAN』カオル、早く逃げて〜。ミサキは馬鹿だから！ネガティブ全否定、真剣な話を覚悟しないと出来ないってなかなか厳しいぞ。あいのり ヒデが友達で何か納得した😂カオル友にテラハの春花出てたね。#LoveIsBlindJapan #ラブイズブラインドジャパン #Netflix
4687,2022-02-17 01:24:24+00:00,bbbbemo_,『ラブ・イズ・ブラインド JAPAN』アヤノ友、シュンタロウが若く見える〜！ってホンマかいな！二人マジ噛み合ってなくて観てて居心地悪すぎる。アヤノ何考えてるか謎すぎて怖い。ファッションセンスは好き💛ピアス毎回カワイイ。#LoveIsBlindJapan #ラブイズブラインドジャパン #Netflix
4688,2022-02-17 01:24:11+00:00,dubu_soop,go priya!! get his lying ass #LoveIsBlindJapan https://t.co/oOZGABzm6h
4689,2022-02-17 01:21:01+00:00,bbbbemo_,『ラブ・イズ・ブラインド JAPAN』ワタルさん良い人すぎる🥺素敵です。ミドリ母に同感すぎる😂💗ミドリさん、恋愛と結婚は別だよ〜。でもミドリさんパワフルで好き。（ワタルさんの所為で“さん”づけで呼んでしまうよ）一番応援してる👏#LoveIsBlindJapan #ラブイズブラインドジャパン #Netflix
4690,2022-02-17 01:20:18+00:00,bbbbemo_,『ラブ・イズ・ブラインド JAPAN』ミズキの嘘つきっぷりヤバい🤥嘘ついてるって自覚ないんだろうな。話盛るのもヤバいし、怖いよ。プリちゃん可哀想。めちゃくちゃ素敵な子だから他の人と幸せになって欲しい。#LoveIsBlindJapan #ラブイズブラインドジャパン #Netflix
4691,2022-02-17 01:19:56+00:00,IslandersUnite,Odacchi has some fuckin’ nerve… #LoveIsBlindJapan
4692,2022-02-17 01:18:22+00:00,K8te_s,#LoveIsBlindJapan 来週まで待てない。
4693,2022-02-17 01:16:19+00:00,MomoDaWriter,Dang all these breakups in one episode. Like my heart. My favorite couple broke up too #LoveIsBlindJapan
4694,2022-02-17 01:16:14+00:00,dubu_soop,shuntaro really said sorry babe phone eats first. I’ve got people waiting on these pictures of my food purrrr #LoveIsBlindJapan
4695,2022-02-17 01:14:49+00:00,dubu_soop,introduced himself as a “restauranteur” when in fact he just…works in restaurant. like dude how did you see this playing out in your head? #LoveIsBlindJapan https://t.co/f3LlZBWT1G
4696,2022-02-17 01:14:14+00:00,Very_NESSAsary,The old man takes pics of all his food for ig and fb lmaoo #LoveIsBlindJapan
4697,2022-02-17 01:12:39+00:00,FeyiMs_K9,"I’m confused, what about the doctor guy? Is he still here? And is he the same guy that’s Korean?#LoveIsBlindJapan"
4698,2022-02-17 01:12:36+00:00,reallyreeby,"I was expecting #LoveIsBlindJapan to just be more cringe - albeit addictive - trash. But it is the sweetest show! Such a reserved, respectful, wise and kind bunch of people. No drama or back stabbing - an absolute feel good, heart warmer! ♥️ #loveisblind"
4699,2022-02-17 01:11:53+00:00,IslandersUnite,It’s very haunting when someone says something that foreshadows the future struggles they will face in their couple #LoveIsBlind2 #LoveIsBlindJapan
4700,2022-02-17 01:10:41+00:00,dubu_soop,OH MY GOD so mizuki has just been LYING this whole time? wtf #LoveIsBlindJapan
4701,2022-02-17 01:10:30+00:00,_jenniferopal,How do you go from saying you’re a Founder &amp; Co-Owner of a company to just being the employee of that company? 😩 #LoveIsBlindJapan
4702,2022-02-17 01:07:55+00:00,MomoDaWriter,Yudai why did you waste this girls time. #LoveIsBlindJapan
4703,2022-02-17 01:06:22+00:00,MomoDaWriter,Ooo these men lying so much like im mad #LoveIsBlindJapan
4704,2022-02-17 01:05:37+00:00,dubu_soop,"babe if I was about to propose and the other person expressed THAT much uncertainty, I would simply WAIT and maybe do it another time. that hesitation from midori felt like *forever* #LoveIsBlindJapan"
4705,2022-02-17 01:05:10+00:00,dubu_soop,Episode 9! Why is he doing this??? #LoveIsBlindJapan
4706,2022-02-17 01:04:20+00:00,kiran_stories,I’m hooked on 2 reality shows: #LoveIsBlindJapan and #Elections2022. Later has more twists &amp; turns! 😅😂
4707,2022-02-17 01:01:54+00:00,makinko_p,プリはここじゃなくてもいくらでもいい人いそう。ミズキは未熟すぎたね。自分が至らないなら背伸びしようとせずに、それをownして、プリから学ぼうとするのに一生懸命だったらまた違ったかもだけど。  #LoveIsBlindJapan
4708,2022-02-17 01:00:52+00:00,jentalleydesign,Someone connected with this show needs to get Minami some therapy because that woman HAS to learn about gaslighting &amp; sociopath dude who make you think you have to change everything about yourself to deserve to be with them. #LoveIsBlindJapan
